image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/ciseau.png,ciseau,match,1.88,2.29
stimuli/ciseau.png,zèbre,mismatch,1.32,1.25
stimuli/face.png,face,match,1.3,1.74
stimuli/zèbre.png,ciseau,mismatch,1.58,1.25
stimuli/banane.png,banane,match,1.44,1.97
stimuli/ciseau.png,zèbre,mismatch,1.41,2.33
stimuli/banane.png,banane,match,1.56,2.51
stimuli/ciseau.png,ciseau,match,1.18,2.51
stimuli/face.png,banane,mismatch,1.62,1.59
stimuli/ciseau.png,face,mismatch,1.72,1.96
stimuli/banane.png,banane,match,1.02,2.99
stimuli/face.png,banane,mismatch,1.77,1.86
stimuli/face.png,face,match,1.74,1.9
stimuli/zèbre.png,zèbre,match,1.29,2.67
stimuli/zèbre.png,banane,mismatch,1.85,2.31
stimuli/ciseau.png,zèbre,mismatch,1.83,1.33
stimuli/banane.png,banane,match,1.92,2.6
stimuli/banane.png,face,mismatch,1.27,2.01
stimuli/zèbre.png,zèbre,match,1.32,2.48
stimuli/ciseau.png,ciseau,match,1.32,2.03
stimuli/zèbre.png,face,mismatch,1.24,1.29
stimuli/zèbre.png,banane,mismatch,1.77,2.1
stimuli/face.png,face,match,1.58,1.63
stimuli/ciseau.png,banane,mismatch,1.63,1.21
stimuli/zèbre.png,zèbre,match,1.1,1.24
stimuli/zèbre.png,zèbre,match,1.86,1.73
stimuli/banane.png,ciseau,mismatch,1.76,1.18
stimuli/banane.png,face,mismatch,1.95,2.2
stimuli/face.png,face,match,1.94,1.46
stimuli/banane.png,banane,match,1.21,1.34
stimuli/ciseau.png,face,mismatch,1.96,2.77
stimuli/face.png,face,match,1.93,2.88
stimuli/banane.png,banane,match,1.34,1.85
stimuli/zèbre.png,face,mismatch,1.6,1.68
stimuli/ciseau.png,ciseau,match,1.62,1.47
stimuli/banane.png,zèbre,mismatch,1.22,2.79
stimuli/zèbre.png,ciseau,mismatch,1.27,1.21
stimuli/zèbre.png,zèbre,match,1.9,2.38
stimuli/ciseau.png,ciseau,match,1.91,2.93
stimuli/face.png,ciseau,mismatch,1.6,2.74
stimuli/face.png,banane,mismatch,1.53,2.3
stimuli/zèbre.png,zèbre,match,2.0,2.21
stimuli/face.png,zèbre,mismatch,1.32,1.67
stimuli/ciseau.png,ciseau,match,1.84,1.34
stimuli/banane.png,ciseau,mismatch,1.91,2.89
stimuli/banane.png,zèbre,mismatch,1.25,2.37
stimuli/ciseau.png,ciseau,match,1.1,2.57
stimuli/face.png,banane,mismatch,1.41,2.18
stimuli/banane.png,banane,match,1.14,2.25
stimuli/banane.png,face,mismatch,1.0,1.8
stimuli/face.png,zèbre,mismatch,1.28,2.13
stimuli/ciseau.png,ciseau,match,1.75,2.91
stimuli/zèbre.png,banane,mismatch,1.29,1.5
stimuli/face.png,banane,mismatch,1.93,1.19
stimuli/banane.png,banane,match,1.28,1.53
stimuli/banane.png,face,mismatch,1.3,2.47
stimuli/zèbre.png,zèbre,match,1.44,1.49
stimuli/face.png,zèbre,mismatch,1.32,1.59
stimuli/banane.png,ciseau,mismatch,1.88,2.72
stimuli/ciseau.png,ciseau,match,1.37,1.89
stimuli/ciseau.png,ciseau,match,1.07,2.7
stimuli/face.png,zèbre,mismatch,1.82,2.57
stimuli/face.png,face,match,1.5,1.74
stimuli/ciseau.png,face,mismatch,1.94,1.4
stimuli/banane.png,banane,match,1.21,2.86
stimuli/zèbre.png,zèbre,match,1.16,2.51
stimuli/zèbre.png,banane,mismatch,1.22,1.23
stimuli/face.png,face,match,1.28,2.86
stimuli/zèbre.png,ciseau,mismatch,1.63,1.92
stimuli/face.png,zèbre,mismatch,1.21,1.56
stimuli/ciseau.png,ciseau,match,1.51,2.28
stimuli/ciseau.png,ciseau,match,1.92,1.65
stimuli/banane.png,face,mismatch,1.82,1.64
stimuli/banane.png,banane,match,1.33,2.94
stimuli/face.png,ciseau,mismatch,1.29,1.77
stimuli/banane.png,face,mismatch,1.1,2.68
stimuli/banane.png,banane,match,1.73,2.7
stimuli/ciseau.png,face,mismatch,1.47,1.95
stimuli/face.png,face,match,1.34,2.58
stimuli/zèbre.png,face,mismatch,1.95,2.64
stimuli/face.png,face,match,1.98,2.98
stimuli/face.png,face,match,1.48,1.0
stimuli/banane.png,zèbre,mismatch,1.34,1.63
stimuli/zèbre.png,zèbre,match,1.22,2.69
stimuli/ciseau.png,banane,mismatch,1.41,1.65
stimuli/face.png,banane,mismatch,1.79,1.35
stimuli/zèbre.png,zèbre,match,1.23,1.14
stimuli/zèbre.png,zèbre,match,1.12,1.07
stimuli/banane.png,ciseau,mismatch,1.74,2.57
stimuli/zèbre.png,face,mismatch,1.11,2.0
stimuli/banane.png,banane,match,1.48,1.66
stimuli/face.png,ciseau,mismatch,1.16,1.24
stimuli/face.png,face,match,1.14,2.24
stimuli/zèbre.png,ciseau,mismatch,1.43,2.55
stimuli/zèbre.png,banane,mismatch,1.3,1.2
stimuli/ciseau.png,ciseau,match,1.4,1.57
stimuli/face.png,banane,mismatch,1.19,2.7
stimuli/face.png,zèbre,mismatch,1.03,2.3
stimuli/banane.png,banane,match,1.32,2.61
stimuli/zèbre.png,zèbre,match,1.08,2.41
stimuli/banane.png,zèbre,mismatch,1.68,1.07
stimuli/banane.png,face,mismatch,1.51,2.83
stimuli/ciseau.png,ciseau,match,1.54,2.04
stimuli/face.png,zèbre,mismatch,1.63,2.09
stimuli/banane.png,banane,match,1.2,2.01
stimuli/ciseau.png,ciseau,match,1.09,1.28
stimuli/zèbre.png,banane,mismatch,1.5,1.58
stimuli/ciseau.png,zèbre,mismatch,1.07,1.9
stimuli/zèbre.png,zèbre,match,1.98,1.54
stimuli/zèbre.png,zèbre,match,1.73,1.8
stimuli/ciseau.png,face,mismatch,1.55,1.81
stimuli/banane.png,banane,match,1.34,2.76
stimuli/ciseau.png,ciseau,match,1.45,2.45
stimuli/zèbre.png,banane,mismatch,1.05,1.58
stimuli/ciseau.png,ciseau,match,1.51,1.98
stimuli/face.png,ciseau,mismatch,1.33,2.68
stimuli/zèbre.png,zèbre,match,1.47,1.32
stimuli/face.png,face,match,1.78,2.71
stimuli/zèbre.png,face,mismatch,1.36,1.27
stimuli/banane.png,banane,match,1.17,1.41
stimuli/ciseau.png,banane,mismatch,1.29,2.29
stimuli/zèbre.png,face,mismatch,1.9,2.36
stimuli/zèbre.png,zèbre,match,1.23,2.72
stimuli/ciseau.png,ciseau,match,1.04,1.09
stimuli/ciseau.png,banane,mismatch,1.94,2.13
stimuli/banane.png,banane,match,1.39,1.23
stimuli/banane.png,banane,match,1.93,2.25
stimuli/ciseau.png,banane,mismatch,1.58,1.12
stimuli/face.png,face,match,1.98,1.41
stimuli/banane.png,banane,match,1.49,1.06
stimuli/zèbre.png,ciseau,mismatch,1.3,2.51
stimuli/zèbre.png,zèbre,match,1.12,1.94
stimuli/face.png,ciseau,mismatch,1.89,2.9
stimuli/zèbre.png,zèbre,match,1.58,2.5
stimuli/face.png,zèbre,mismatch,1.98,1.22
stimuli/zèbre.png,zèbre,match,1.61,1.33
stimuli/zèbre.png,banane,mismatch,1.08,1.12
stimuli/face.png,face,match,1.78,1.69
stimuli/face.png,banane,mismatch,1.58,2.98
stimuli/zèbre.png,zèbre,match,1.29,1.55
stimuli/ciseau.png,face,mismatch,1.09,2.93
stimuli/ciseau.png,zèbre,mismatch,1.26,1.88
stimuli/face.png,face,match,1.0,2.05
stimuli/ciseau.png,ciseau,match,1.12,1.36
stimuli/zèbre.png,banane,mismatch,1.69,1.72
stimuli/ciseau.png,face,mismatch,1.98,1.73
stimuli/zèbre.png,zèbre,match,1.55,2.38
stimuli/banane.png,face,mismatch,1.99,1.05
stimuli/banane.png,banane,match,1.64,2.44
stimuli/zèbre.png,zèbre,match,1.78,1.22
stimuli/ciseau.png,banane,mismatch,1.97,1.29
stimuli/banane.png,banane,match,1.38,1.29
stimuli/ciseau.png,ciseau,match,1.15,2.99
stimuli/zèbre.png,face,mismatch,1.72,1.94
stimuli/face.png,banane,mismatch,1.44,1.39
stimuli/face.png,face,match,1.95,2.13
stimuli/zèbre.png,zèbre,match,1.01,2.11
stimuli/face.png,banane,mismatch,1.71,2.86
stimuli/ciseau.png,zèbre,mismatch,1.44,2.06
stimuli/face.png,face,match,1.1,1.03
stimuli/banane.png,banane,match,1.48,2.17
stimuli/face.png,zèbre,mismatch,1.35,2.19
stimuli/ciseau.png,zèbre,mismatch,1.09,2.35
stimuli/zèbre.png,zèbre,match,1.42,2.43
stimuli/face.png,face,match,1.71,2.92
stimuli/ciseau.png,face,mismatch,1.88,2.74
stimuli/face.png,face,match,1.05,1.48
stimuli/zèbre.png,face,mismatch,1.09,1.7
stimuli/face.png,ciseau,mismatch,1.47,2.72
stimuli/banane.png,banane,match,1.92,1.9
stimuli/banane.png,zèbre,mismatch,1.76,2.11
stimuli/ciseau.png,zèbre,mismatch,1.94,2.74
stimuli/face.png,face,match,1.42,1.32
stimuli/face.png,face,match,1.07,1.3
stimuli/zèbre.png,banane,mismatch,1.1,1.39
stimuli/face.png,ciseau,mismatch,2.0,1.92
stimuli/banane.png,banane,match,1.64,1.68
stimuli/ciseau.png,banane,mismatch,1.38,2.44
stimuli/face.png,face,match,1.04,1.42
stimuli/face.png,face,match,1.74,1.49
stimuli/banane.png,zèbre,mismatch,1.37,1.17
stimuli/face.png,face,match,1.84,2.52
stimuli/banane.png,face,mismatch,1.49,2.06
stimuli/ciseau.png,ciseau,match,1.43,2.29
stimuli/zèbre.png,zèbre,match,1.1,1.09
stimuli/face.png,ciseau,mismatch,1.65,2.97
stimuli/ciseau.png,face,mismatch,1.11,2.45
stimuli/banane.png,banane,match,1.99,1.67
stimuli/face.png,face,match,1.37,2.1
stimuli/zèbre.png,banane,mismatch,1.33,1.71
stimuli/ciseau.png,banane,mismatch,1.39,2.82
stimuli/zèbre.png,zèbre,match,1.67,1.84
stimuli/zèbre.png,face,mismatch,1.93,1.69
stimuli/banane.png,zèbre,mismatch,1.13,1.06
stimuli/face.png,face,match,1.66,1.02
stimuli/banane.png,banane,match,1.05,1.84
stimuli/zèbre.png,ciseau,mismatch,1.08,2.75
stimuli/zèbre.png,banane,mismatch,1.71,1.4
stimuli/banane.png,banane,match,1.47,1.07
stimuli/face.png,zèbre,mismatch,1.87,2.97
stimuli/face.png,zèbre,mismatch,1.01,1.65
stimuli/ciseau.png,ciseau,match,1.26,2.15
stimuli/banane.png,ciseau,mismatch,1.28,1.08
stimuli/banane.png,banane,match,1.29,1.25
stimuli/ciseau.png,zèbre,mismatch,1.62,1.55
stimuli/zèbre.png,zèbre,match,1.18,2.58
stimuli/banane.png,face,mismatch,1.96,2.33
stimuli/ciseau.png,ciseau,match,1.18,1.11
stimuli/banane.png,banane,match,1.53,1.54
stimuli/zèbre.png,ciseau,mismatch,1.49,2.15
stimuli/ciseau.png,ciseau,match,1.81,2.27
stimuli/banane.png,face,mismatch,1.12,2.86
stimuli/face.png,zèbre,mismatch,1.95,1.14
stimuli/face.png,face,match,1.27,2.08
stimuli/zèbre.png,zèbre,match,1.63,2.48
stimuli/banane.png,ciseau,mismatch,1.1,1.18
stimuli/zèbre.png,face,mismatch,1.89,2.05
stimuli/face.png,face,match,1.44,2.29
stimuli/ciseau.png,zèbre,mismatch,1.25,2.36
stimuli/zèbre.png,zèbre,match,1.47,2.77
stimuli/ciseau.png,zèbre,mismatch,1.35,1.48
stimuli/ciseau.png,ciseau,match,1.18,2.09
stimuli/banane.png,zèbre,mismatch,1.48,1.26
stimuli/banane.png,ciseau,mismatch,1.4,2.75
stimuli/zèbre.png,zèbre,match,1.52,1.13
stimuli/face.png,zèbre,mismatch,1.79,2.99
stimuli/banane.png,face,mismatch,1.01,3.0
stimuli/ciseau.png,ciseau,match,1.38,2.91
stimuli/ciseau.png,banane,mismatch,1.95,2.56
stimuli/banane.png,banane,match,1.57,1.82
stimuli/ciseau.png,ciseau,match,1.52,1.66
stimuli/banane.png,zèbre,mismatch,1.99,2.42
stimuli/zèbre.png,zèbre,match,1.32,2.46
stimuli/ciseau.png,zèbre,mismatch,1.62,1.78
stimuli/zèbre.png,zèbre,match,1.57,2.85
stimuli/ciseau.png,face,mismatch,1.39,1.39
stimuli/face.png,face,match,1.37,2.07
stimuli/ciseau.png,zèbre,mismatch,1.86,1.06
stimuli/ciseau.png,ciseau,match,1.24,2.51
stimuli/banane.png,face,mismatch,1.06,1.52
stimuli/zèbre.png,zèbre,match,1.92,1.35
stimuli/ciseau.png,ciseau,match,1.8,2.14
